objName	objID	raMean	decMean	raMeanErr	decMeanErr	nDetections	randomID	projectionID	skyCellID	objInfoFlag	qualityFlag	raStack	decStack	raStackErr	decStackErr	epochMean	nStackDetections	ng	nr	ni	nz	ny	gQfPerfect	gMeanPSFMag	gMeanPSFMagErr	gMeanKronMag	gMeanKronMagErr	gMeanApMag	gMeanApMagErr	gFlags	rQfPerfect	rMeanPSFMag	rMeanPSFMagErr	rMeanKronMag	rMeanKronMagErr	rMeanApMag	rMeanApMagErr	rFlags	iQfPerfect	iMeanPSFMag	iMeanPSFMagErr	iMeanKronMag	iMeanKronMagErr	iMeanApMag	iMeanApMagErr	iFlags	zQfPerfect	zMeanPSFMag	zMeanPSFMagErr	zMeanKronMag	zMeanKronMagErr	zMeanApMag	zMeanApMagErr	zFlags	yQfPerfect	yMeanPSFMag	yMeanPSFMagErr	yMeanKronMag	yMeanKronMagErr	yMeanApMag	yMeanApMagErr	yFlags	Ang Sep (')
string	integer	ra	dec	float	float	integer	double	integer	integer	integer	integer	ra	dec	float	float	double	integer	integer	integer	integer	integer	integer	float	float	float	float	float	float	float	integer	float	float	float	float	float	float	float	integer	float	float	float	float	float	float	float	integer	float	float	float	float	float	float	float	integer	float	float	float	float	float	float	float	integer	float
PSO J191658.813-161853.620	88422892450452457	19.2830046	-16.3149167	0.019	0.019	37	0.782822860202587	949	94	436527104	52	19.2830045	-16.3148992	0.001	0.001	56128.9912037	8	0	3	17	11	6	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.998	21.801	0.156	-999.000	-999.000	24.442	0.514	115000	0.999	20.813	0.031	21.109	0.121	21.587	0.271	115000	0.999	20.282	0.034	20.349	0.072	20.400	0.225	115000	0.998	20.008	0.050	20.261	0.247	20.544	0.480	115000	4.467
PSO J191659.482-161830.775	88432892478210056	19.2831896	-16.3085768	0.014	0.006	39	0.62900073791761	949	94	436527104	52	19.2831896	-16.3085486	0.001	0.001	56117.94506944	9	1	4	15	9	10	0.508	19.958	0.050	20.798	0.083	20.979	0.050	118840	0.999	19.162	0.008	19.231	0.027	19.120	0.036	115000	0.999	18.771	0.006	18.850	0.019	18.732	0.018	115000	0.999	18.598	0.013	18.675	0.027	18.536	0.014	115000	0.998	18.485	0.030	18.670	0.071	18.563	0.052	115000	4.467
PSO J191623.551-161623.106	88472890981042673	19.2732084	-16.2731003	0.019	0.019	42	0.426366719814359	949	94	436527104	52	19.2732088	-16.2730851	0.001	0.001	55971.01060185	5	16	8	15	3	0	0.999	21.670	0.043	21.817	0.093	21.889	0.121	115000	0.999	21.129	0.100	21.369	0.142	21.578	0.134	115000	0.999	20.909	0.063	21.090	0.079	22.053	0.117	115000	0.900	20.538	0.106	20.677	0.186	20.613	0.106	16892216	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	4.467
PSO J191628.050-161401.332	88512891168719827	19.2744585	-16.2337036	0.001	0.001	2	0.694546642428773	949	94	404226048	48	19.2744585	-16.2337036	0.001	0.001	56019.59177083	1	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.624	18.367	0.000	18.746	0.000	19.138	0.000	118840	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	4.467
PSO J191700.171-161756.543	88442892507551402	19.2833830	-16.2990647	0.135	0.135	2	0.154298052335436	949	94	436285440	52	19.2833900	-16.2990503	0.001	0.001	56829.52646991	3	0	0	2	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	0.159	21.568	0.036	22.039	0.152	22.381	0.046	115256	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	4.467
PSO J191630.193-162025.979	88392891257991693	19.2750535	-16.3405752	0.003	0.002	68	0.624005098477011	949	94	436527104	52	19.2750538	-16.3405500	0.001	0.001	55999.11596065	5	17	11	15	12	13	1.000	19.273	0.009	19.393	0.012	19.320	0.019	115000	0.999	18.737	0.004	18.867	0.017	18.769	0.023	115000	1.000	18.490	0.006	18.618	0.013	18.545	0.008	115000	1.000	18.392	0.011	18.522	0.018	18.430	0.008	115000	1.000	18.343	0.025	18.505	0.036	18.405	0.064	115000	4.468
PSO J191700.418-161738.050	88442892517207657	19.2834493	-16.2939336	0.014	0.014	40	0.347480812433624	949	94	436527104	52	19.2834495	-16.2939029	0.001	0.001	56113.38677083	10	0	10	18	9	3	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	0.999	20.990	0.033	21.186	0.121	21.093	0.097	115000	1.000	20.516	0.024	20.685	0.043	20.764	0.051	115000	1.000	20.267	0.046	20.566	0.168	20.939	0.095	115000	0.999	20.110	0.085	20.369	0.138	20.154	0.026	115000	4.468
PSO J191641.411-162126.661	88372891725461481	19.2781687	-16.3574307	0.108	0.108	2	0.903777813449295	949	94	436285440	52	19.2781699	-16.3574060	0.001	0.001	55880.27658565	3	0	0	2	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	0.906	21.506	0.146	-999.000	-999.000	23.553	0.146	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	4.468
PSO J191637.706-161237.868	88542891571147748	19.2771403	-16.2105375	0.006	0.011	69	0.20129444468887	949	94	436527104	52	19.2771406	-16.2105190	0.001	0.001	56021.06533565	5	0	13	22	16	18	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	1.000	21.157	0.032	21.361	0.044	21.492	0.044	115000	0.999	19.867	0.015	20.049	0.034	19.962	0.024	115000	0.999	19.274	0.018	19.417	0.039	19.318	0.045	115000	0.999	18.954	0.025	19.168	0.042	19.029	0.047	115000	4.468
PSO J191637.186-161239.723	88542891549577199	19.2769967	-16.2110342	0.021	0.020	32	0.823450950741257	949	94	436527104	52	19.2769961	-16.2110342	0.001	0.001	56043.88047454	5	5	11	14	2	0	0.999	21.683	0.019	21.865	0.031	21.804	0.009	115000	1.000	21.128	0.052	21.019	0.083	20.971	0.081	16892216	0.999	20.982	0.033	21.035	0.158	20.852	0.110	16892216	0.998	20.791	0.038	20.685	0.202	20.942	0.325	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	4.470
PSO J191657.994-161441.251	88502892416806571	19.2827768	-16.2448337	0.035	0.027	41	0.239779182001743	949	94	436527104	52	19.2827763	-16.2447922	0.001	0.001	55901.56505787	6	8	6	10	10	7	1.000	19.300	0.024	-999.000	-999.000	19.600	0.004	115000	0.998	18.702	0.010	-999.000	-999.000	18.399	0.018	16793912	1.000	18.502	0.035	18.086	0.238	17.927	0.145	16892216	0.998	18.338	0.025	17.434	0.027	18.230	0.063	16892216	0.998	18.183	0.029	17.806	0.175	18.092	0.201	16892216	4.470
PSO J191623.384-161708.296	88452890974937355	19.2731620	-16.2856603	0.003	0.019	72	0.156051037978428	949	94	436527104	52	19.2731624	-16.2856380	0.001	0.001	55944.15711806	5	16	12	21	13	10	1.000	18.562	0.004	18.669	0.006	18.581	0.005	115000	1.000	18.058	0.003	18.146	0.007	18.057	0.006	115000	0.999	17.863	0.005	17.954	0.008	17.864	0.006	115000	0.999	17.771	0.009	17.904	0.028	17.766	0.023	115000	0.999	17.701	0.013	17.849	0.028	17.734	0.015	115000	4.470
PSO J191623.949-161552.716	88482890997192809	19.2733185	-16.2646320	0.032	0.042	21	0.448986690909589	949	94	436527104	52	19.2733192	-16.2646434	0.001	0.001	56168.05163194	4	5	3	9	3	1	0.999	21.909	0.055	21.650	0.216	21.491	0.282	115000	0.999	21.397	0.164	21.457	0.190	21.226	0.002	115000	0.999	21.108	0.072	20.803	0.107	20.825	0.094	16892216	0.998	20.651	0.181	19.102	0.000	21.524	1.439	115000	0.997	20.268	0.138	-999.000	-999.000	22.779	0.138	16696	4.471
PSO J191627.753-161405.887	88512891156468329	19.2743753	-16.2349896	0.020	0.020	41	0.989316264157478	949	94	436527104	52	19.2743760	-16.2349686	0.001	0.001	56089.01469907	5	8	10	15	8	0	1.000	21.788	0.066	21.818	0.062	22.078	0.141	115000	0.998	21.252	0.042	21.389	0.143	21.807	0.226	115000	0.999	21.039	0.050	21.233	0.104	21.445	0.128	115000	0.999	20.841	0.064	20.942	0.231	21.287	0.280	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	4.471
PSO J191623.407-161641.519	88462890975346500	19.2731680	-16.2782171	0.004	0.004	74	0.0558245201183711	949	94	503635968	60	19.2731688	-16.2781999	0.001	0.001	55797.11760417	5	17	10	18	17	12	1.000	18.733	0.005	18.833	0.011	18.748	0.007	115000	0.999	17.846	0.025	17.914	0.013	17.900	0.023	115000	1.000	17.465	0.006	17.527	0.009	17.425	0.004	115000	1.000	17.293	0.005	17.363	0.009	17.279	0.008	115000	0.999	17.138	0.006	17.240	0.017	17.132	0.005	115000	4.472
PSO J191623.776-161602.888	88472890990169303	19.2732706	-16.2675024	0.023	0.064	51	0.400375030376366	949	94	436527104	52	19.2732713	-16.2674690	0.001	0.001	55923.8765162	5	11	7	14	11	8	1.000	18.945	0.009	19.062	0.014	18.922	0.024	115000	0.999	18.324	0.019	17.185	0.000	17.907	0.097	16892216	0.999	18.108	0.017	17.571	0.049	17.488	0.121	16892216	0.999	17.989	0.010	17.954	0.043	17.908	0.009	115000	0.999	17.774	0.016	17.764	0.070	17.689	0.047	115000	4.472
PSO J191641.463-161230.479	88552891727600184	19.2781837	-16.2084914	0.008	0.008	34	0.844131475169334	949	94	436527104	52	19.2781825	-16.2084611	0.001	0.001	56063.82909722	4	2	3	7	10	12	0.933	20.841	0.051	20.797	0.066	20.710	0.051	17464	0.998	19.952	0.033	20.136	0.050	19.918	0.000	115000	0.997	19.411	0.020	19.529	0.026	19.411	0.056	115000	0.998	19.170	0.023	19.428	0.057	19.375	0.037	115000	0.999	18.939	0.019	18.864	0.055	18.736	0.025	115000	4.472
PSO J191649.126-162106.770	88372892046978087	19.2803132	-16.3518976	0.004	0.002	73	0.916032499555529	949	94	503635968	60	19.2803130	-16.3518807	0.001	0.001	55866.23070602	5	14	12	17	15	15	1.000	14.487	0.003	14.539	0.003	14.478	0.003	115000	1.000	14.045	0.005	14.072	0.004	14.026	0.003	115000	1.000	13.883	0.001	13.906	0.003	13.847	3.170e-4	115000	0.999	13.820	0.005	13.861	9.040e-4	13.802	0.001	115000	1.000	13.753	0.002	13.777	0.005	13.743	0.001	115000	4.474
PSO J191653.073-161322.690	88532892210792827	19.2814088	-16.2230004	0.031	0.031	2	0.252784366954849	949	94	310456320	37	-66.6000000	-999.0000000	-999.000	-999.000	55410.62070602	0	0	1	1	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.011	19.582	0.037	18.703	0.037	18.703	0.037	16777752	0.002	19.804	0.048	18.965	0.049	18.932	0.048	16778264	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	4.474
PSO J191623.575-161739.864	88442890982567075	19.2732146	-16.2944339	0.011	0.013	54	0.664290897235545	949	94	436527104	52	19.2732153	-16.2944069	0.001	0.001	56079.25232639	5	16	8	18	7	5	1.000	21.468	0.038	21.584	0.052	21.644	0.100	115000	0.999	20.814	0.003	21.091	0.316	21.758	0.327	115000	0.999	20.278	0.052	20.389	0.083	20.239	0.103	115000	0.997	20.071	0.032	20.362	0.037	20.287	0.026	115000	0.999	20.210	0.173	-999.000	-999.000	23.338	0.000	115000	4.475
PSO J191648.344-161246.228	88542892014344958	19.2800953	-16.2128592	0.007	0.003	90	0.963415437343917	949	94	436527104	52	19.2800958	-16.2128413	0.001	0.001	55957.4240162	5	16	16	24	18	16	0.999	20.150	0.012	20.292	0.023	20.184	0.016	115000	0.999	19.737	0.019	19.927	0.047	19.854	0.069	115000	1.000	19.606	0.016	19.741	0.028	19.619	0.026	115000	1.000	19.532	0.029	19.694	0.041	19.590	0.046	115000	0.999	19.451	0.029	19.712	0.060	19.742	0.076	115000	4.475
PSO J191647.216-162116.538	88372891966824847	19.2797821	-16.3546219	0.016	0.015	51	0.238032913057164	949	94	436527104	52	19.2797823	-16.3545939	0.001	0.001	56007.61959491	5	9	13	18	9	2	1.000	21.433	0.054	21.672	0.053	21.778	0.075	115000	1.000	20.839	0.029	21.007	0.077	20.966	0.095	115000	1.000	20.710	0.031	20.829	0.050	20.936	0.102	115000	0.999	20.531	0.046	20.659	0.050	20.769	0.165	115000	0.997	20.382	0.157	-999.000	-999.000	20.663	0.157	115000	4.476
PSO J191634.255-161254.447	88542891427272206	19.2761813	-16.2151405	0.004	0.003	84	0.549239340749792	949	94	436527104	52	19.2761821	-16.2151244	0.001	0.001	55937.99701389	5	16	14	21	15	18	1.000	18.530	0.007	18.637	0.006	18.551	0.005	115000	1.000	18.029	0.005	18.143	0.007	18.055	0.007	115000	0.999	17.817	0.005	17.941	0.007	17.844	0.007	115000	1.000	17.744	0.005	17.879	0.014	17.778	0.009	115000	0.999	17.684	0.014	17.863	0.015	17.786	0.025	115000	4.476
PSO J191623.374-161713.237	88452890973905941	19.2731596	-16.2870394	0.022	0.028	69	0.325721349870527	949	94	436527104	52	19.2731596	-16.2870104	0.001	0.001	55966.89821759	5	16	13	19	12	9	1.000	19.543	0.009	19.632	0.020	19.544	0.022	115000	0.999	19.044	0.004	19.130	0.002	19.017	0.021	115000	0.999	18.827	0.017	18.891	0.030	18.779	0.040	115000	0.999	18.769	0.011	18.812	0.031	18.706	0.021	115000	1.000	18.666	0.030	18.667	0.115	18.544	0.054	115000	4.476
PSO J191623.875-161555.392	88482890995831961	19.2732980	-16.2654095	0.109	0.109	2	0.425856988342346	949	94	310456320	37	-66.6000000	-999.0000000	-999.000	-999.000	56052.05625	0	0	0	0	0	2	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.998	19.546	0.010	18.864	0.046	18.850	0.003	16777496	4.476
PSO J191635.628-162111.210	88372891484976608	19.2765632	-16.3531413	0.012	0.010	58	0.195811643447552	949	94	436527104	52	19.2765636	-16.3531141	0.001	0.001	56045.91752315	5	15	10	21	6	6	1.000	20.988	0.032	21.242	0.060	21.236	0.076	115000	0.999	20.363	0.015	20.618	0.033	20.537	0.053	115000	0.999	20.017	0.024	20.205	0.042	20.166	0.071	115000	0.999	19.892	0.060	19.976	0.155	19.955	0.113	115000	0.999	19.640	0.078	19.923	0.107	19.954	0.007	16892216	4.478
PSO J191658.156-161444.237	88502892421625565	19.2828212	-16.2456214	0.023	0.023	2	0.371926124554059	949	94	277348352	33	-66.6000000	-999.0000000	-999.000	-999.000	56026.63608796	0	0	0	0	0	2	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.619	16.882	0.000	16.897	0.094	16.756	0.000	16781336	4.479
PSO J191625.740-161446.718	88502891072414781	19.2738167	-16.2463273	0.015	0.015	39	0.714955534520518	949	94	436527104	52	19.2738168	-16.2463108	0.001	0.001	56093.11028935	5	8	8	13	9	1	1.000	21.538	0.027	21.679	0.065	21.850	0.105	115000	0.999	20.874	0.016	21.113	0.032	21.137	0.128	115000	0.999	20.599	0.032	20.731	0.056	20.652	0.093	115000	0.998	20.326	0.050	20.524	0.317	20.839	0.213	115000	0.952	20.380	0.157	-999.000	-999.000	20.397	0.157	115000	4.480
PSO J191640.273-162126.368	88372891678321549	19.2778537	-16.3573475	0.016	0.014	48	0.952740161635671	949	94	436527104	52	19.2778539	-16.3573246	0.001	0.001	55967.54501157	5	0	12	18	11	7	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	0.999	21.013	0.042	21.220	0.078	21.160	0.077	115000	0.999	20.500	0.025	20.658	0.060	20.747	0.058	115000	0.999	20.199	0.047	20.416	0.086	20.421	0.132	115000	0.998	19.798	0.035	19.898	0.134	19.911	0.121	115000	4.480
PSO J191629.123-161344.064	88522891213435653	19.2747560	-16.2289265	0.009	0.012	60	0.643580429855343	949	94	436527104	52	19.2747564	-16.2289068	0.001	0.001	56089.95981481	5	8	10	16	12	14	1.000	21.898	0.066	22.286	0.082	22.552	0.128	115000	0.999	20.640	0.040	20.785	0.105	21.163	0.143	115000	1.000	19.963	0.022	20.198	0.030	20.129	0.033	115000	0.999	19.608	0.028	19.854	0.057	19.797	0.072	115000	0.999	19.326	0.032	19.404	0.066	19.334	0.071	115000	4.481
PSO J191623.680-161606.745	88472890986558093	19.2732439	-16.2685601	0.004	0.004	81	0.109597622518984	949	94	503635968	60	19.2732445	-16.2685404	0.001	0.001	55850.28215278	5	17	13	21	15	15	1.000	14.964	0.002	15.008	0.001	14.948	0.002	115000	0.999	14.223	0.003	14.248	0.001	14.198	0.003	115000	1.000	13.880	0.003	13.887	0.005	13.845	0.006	115000	0.999	13.721	0.004	13.746	0.003	13.690	0.002	115000	0.999	13.585	0.002	13.588	0.002	13.570	0.002	115000	4.481
PSO J191638.865-162123.799	88372891619482451	19.2774629	-16.3566383	0.050	0.050	12	0.378404746184502	949	94	436527104	52	19.2774632	-16.3566184	0.001	0.001	56097.86875	3	0	0	8	4	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.955	21.402	0.173	-999.000	-999.000	22.010	0.173	115000	0.998	20.751	0.116	21.040	0.096	20.855	0.024	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	4.482
PSO J191633.716-161257.734	88542891405031063	19.2760318	-16.2160582	0.011	0.011	59	0.238494479319541	949	94	436527104	52	19.2760324	-16.2160374	0.001	0.001	55991.34453704	5	13	13	18	14	1	1.000	21.295	0.035	21.601	0.089	21.848	0.167	115000	0.999	20.650	0.029	20.793	0.063	20.942	0.045	115000	0.999	20.440	0.018	20.747	0.065	21.257	0.101	115000	0.999	20.296	0.035	20.415	0.078	20.704	0.069	115000	0.999	19.964	0.171	-999.000	-999.000	20.906	0.171	115000	4.482
PSO J191625.459-161903.641	88412891060939148	19.2737385	-16.3177045	0.026	0.027	30	0.773146109444225	949	94	436527104	52	19.2737387	-16.3176781	0.001	0.001	56026.02497685	5	7	8	13	2	0	1.000	21.958	0.092	22.177	0.283	22.764	0.366	115000	0.999	21.497	0.015	-999.000	-999.000	22.035	0.146	115000	0.999	21.141	0.028	21.652	0.161	22.223	0.214	115000	0.997	20.737	0.159	-999.000	-999.000	-999.000	-999.000	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	4.482
PSO J191635.132-161248.662	88542891463694103	19.2764255	-16.2135319	0.008	0.004	78	0.904751913533315	949	94	436527104	52	19.2764256	-16.2135174	0.001	0.001	55969.97952546	5	13	13	19	14	19	1.000	19.937	0.015	20.158	0.029	20.100	0.033	115000	1.000	19.271	0.012	19.397	0.030	19.312	0.032	115000	0.999	18.972	0.008	19.156	0.008	19.090	0.013	115000	0.999	18.858	0.018	19.046	0.031	19.105	0.054	115000	0.999	18.739	0.032	19.082	0.045	19.032	0.050	115000	4.482
PSO J191658.331-161909.241	88412892430557267	19.2828703	-16.3192556	0.087	0.087	2	0.832435311593521	949	94	436285440	52	19.2828714	-16.3192573	0.001	0.001	56490.86984954	3	0	0	2	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.998	21.377	0.018	21.537	0.226	23.014	0.000	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	4.482
PSO J191652.558-162040.589	88382892189696841	19.2812669	-16.3446342	0.028	0.024	18	0.131107147905144	949	94	436527104	52	19.2812668	-16.3446124	0.001	0.001	56168.94916667	4	0	3	8	7	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.997	21.383	0.107	21.811	0.231	22.078	0.107	115000	0.998	20.757	0.033	20.980	0.092	20.828	0.019	115000	0.999	20.319	0.025	20.495	0.135	20.510	0.114	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	4.483
PSO J191627.424-161410.546	88512891143006853	19.2742840	-16.2362857	0.047	0.047	5	0.37871825450912	949	94	436363264	52	19.2742845	-16.2362672	0.001	0.001	56264.45429398	2	0	0	2	3	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.998	20.823	0.123	20.855	0.121	20.784	0.000	16696	0.999	20.430	0.045	20.531	0.218	20.375	0.334	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	4.483
PSO J191630.178-162027.104	88392891258021334	19.2750497	-16.3408624	0.128	0.128	2	0.765481113237777	949	94	268959744	32	-66.6000000	-999.0000000	-999.000	-999.000	55435.21721065	0	0	0	2	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.499	21.710	0.357	-999.000	-999.000	24.552	0.263	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	4.483
PSO J191638.694-162123.453	88372891611962327	19.2774151	-16.3565533	0.079	0.079	4	0.217284073324207	949	94	436363264	52	19.2774140	-16.3565001	0.001	0.001	56005.77331019	3	0	1	3	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.722	22.083	0.187	-999.000	-999.000	23.178	0.187	115256	0.992	21.178	0.266	-999.000	-999.000	21.072	0.675	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	4.484
PSO J191647.663-161242.313	88542891985706230	19.2799063	-16.2117792	0.023	0.023	12	0.00874452107469041	949	94	436527104	52	19.2799069	-16.2117614	0.001	0.001	56101.16666667	4	0	2	2	5	3	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.843	20.564	0.017	-999.000	-999.000	20.891	0.000	118840	0.630	20.258	0.050	20.436	0.084	20.441	0.050	115256	0.999	19.835	0.037	20.067	0.043	19.905	0.084	115000	0.977	19.513	0.234	19.789	0.286	19.741	0.000	115000	4.484
PSO J191628.646-162006.928	88392891193458043	19.2746238	-16.3352830	0.004	0.001	75	0.10253404462946	949	94	503635968	60	19.2746240	-16.3352579	0.001	0.001	55946.14094907	5	17	13	19	12	14	1.000	17.131	0.003	17.183	0.007	17.106	0.004	115000	0.999	16.448	0.004	16.497	0.009	16.432	0.005	115000	0.999	16.155	0.002	16.192	0.014	16.115	0.005	115000	0.999	15.993	0.008	16.039	0.012	15.968	8.580e-4	115000	1.000	15.889	0.006	15.961	0.021	15.880	0.016	115000	4.484
PSO J191640.554-161230.439	88552891689530125	19.2779313	-16.2084818	0.015	0.016	55	0.436052475530703	949	94	436527104	52	19.2779325	-16.2084529	0.001	0.001	55984.98900463	4	0	6	21	16	12	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.999	21.966	0.067	22.297	0.124	22.472	0.133	115000	1.000	20.697	0.035	20.986	0.031	21.245	0.117	115000	0.999	20.067	0.038	20.268	0.070	20.419	0.091	115000	0.999	19.730	0.030	19.913	0.151	20.113	0.074	115000	4.485
PSO J191653.776-161329.743	88532892241180432	19.2816042	-16.2249592	0.016	0.022	64	0.542157725004626	949	94	436527104	52	19.2816046	-16.2249288	0.001	0.001	55997.27552083	5	11	16	16	15	6	1.000	21.788	0.055	22.512	0.049	22.852	0.151	115000	1.000	20.724	0.039	21.109	0.077	21.312	0.064	115000	1.000	20.318	0.025	20.505	0.059	20.473	0.109	115000	1.000	20.216	0.023	20.419	0.088	20.600	0.106	115000	0.999	19.863	0.131	20.127	0.169	20.245	0.239	115000	4.485
PSO J191623.481-161735.162	88442890978618599	19.2731888	-16.2931239	0.019	0.018	21	0.759330346956225	949	94	436527104	52	19.2731893	-16.2930977	0.001	0.001	55960.74349537	3	0	1	7	7	6	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.991	21.628	0.128	22.045	0.288	21.813	0.128	16696	0.999	20.424	0.014	20.199	0.006	20.102	0.036	16892216	0.999	19.859	0.013	19.845	0.112	19.750	0.073	115000	0.999	19.405	0.027	19.397	0.069	19.360	0.069	115000	4.486
PSO J191623.364-161638.031	88462890973487741	19.2731558	-16.2772334	0.028	0.028	12	0.977520716355667	949	94	436527104	52	19.2731568	-16.2772309	0.001	0.001	55774.08152778	4	0	2	6	4	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	0.999	21.740	0.145	21.763	0.299	21.962	0.094	115000	0.999	20.884	0.154	20.357	0.142	20.178	0.080	115000	0.975	20.498	0.126	20.817	0.203	22.777	0.126	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	4.486
PSO J191654.752-162015.608	88392892281295108	19.2818758	-16.3376848	0.005	0.014	66	0.8320987334773861	949	94	436527104	52	19.2818756	-16.3376690	0.001	0.001	56015.35759259	5	10	11	18	14	13	1.000	21.639	0.054	21.865	0.072	22.063	0.220	115000	0.999	20.349	0.021	20.662	0.067	20.623	0.043	115000	0.999	19.313	0.007	19.497	0.023	19.431	0.027	115000	1.000	18.845	0.019	19.078	0.041	19.078	0.047	115000	0.999	18.598	0.015	18.818	0.048	18.712	0.042	115000	4.487
PSO J191641.274-161229.687	88552891719870456	19.2781314	-16.2082655	0.003	0.002	94	0.728293824687874	949	94	436527104	52	19.2781318	-16.2082465	0.001	0.001	55942.93408565	5	19	16	21	16	22	1.000	18.661	0.005	18.751	0.012	18.647	0.009	115000	1.000	18.172	0.003	18.290	0.011	18.193	0.009	115000	0.999	17.965	0.003	18.078	0.008	17.967	0.012	115000	0.999	17.891	0.006	18.024	0.013	17.916	0.016	115000	0.999	17.832	0.010	17.955	0.017	17.841	0.019	115000	4.487
PSO J191700.617-161723.863	88452892525812378	19.2835053	-16.2899866	0.010	0.003	54	0.741357660611493	949	94	436527104	52	19.2835049	-16.2899620	0.001	0.001	55831.13375	10	10	12	15	8	9	1.000	20.138	0.021	20.328	0.027	20.338	0.050	115000	0.999	19.524	0.021	19.661	0.035	19.577	0.033	115000	0.999	19.296	0.011	19.453	0.034	19.374	0.039	115000	1.000	19.239	0.021	19.491	0.057	19.506	0.047	115000	0.998	19.079	0.048	19.389	0.037	19.563	0.126	115000	4.488
