┬á	Cluster_Name	UCAC4	RAJ2000	e_RAJ2000	DEJ2000	e_DEJ2000	ePos	EpRA	EpDE	f.mag	a.mag	e_a.mag	of	db	Na	Nu	Nc	pmRA	e_pmRA	pmDE	e_pmDE	Jmag	e_Jmag	q_Jmag	Hmag	e_Hmag	q_Hmag	Kmag	e_Kmag	q_Kmag	Bmag	e_Bmag	Vmag	e_Vmag	gmag	e_gmag	rmag	e_rmag	imag	e_imag	g	c	H	A	b	h	Z	B	L	N	S	OutFlag	P_M1	P_M2_kinem	P_M2_join	P_M3	ClassM1	ClassM2	ClassM3
898	NGC_2632	550-046035	130.557	86	19.8357	85	132	1990.65	1990.99	15.443	16.247	-9999.99	0	0	1	1	2	-31	4.1	-17	4.2	12.949	0.02	5	12.293	0.03	5	12.054	0.02	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0.79	0.86	0	0.81	1	0	1
899	NGC_2632	550-046036	130.56	93	19.9722	78	135	1987.11	1992.66	16.091	16.249	0.2	0	0	2	2	2	-13.4	4.1	-1.7	4.1	14.893	0.03	5	14.277	0.04	5	14.326	0.07	5	17.364	12	16.443	1	17.22	1	16.52	1	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	0.98	0.96	0	0	1	0
900	NGC_2632	550-046037	130.562	134	19.882	77	208	1973.73	1993.4	15.863	15.75	0.4	0	0	2	2	2	-1.5	5.2	-31.7	4.2	15.054	0.04	5	14.718	0.05	5	14.723	0.1	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
901	NGC_2632	550-046038	130.57	77	19.9252	53	98	1992.06	1997.46	15.4	15.278	0.23	0	0	2	2	2	-2.1	3.9	0.1	4.1	14.399	0.03	5	14.123	0.04	5	13.946	0.05	5	16.002	2	15.443	3	15.692	2	15.292	7	15.247	3	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
902	NGC_2632	550-046039	130.572	38	19.8196	35	59	1990.88	1994.95	14.75	14.642	0.15	0	0	3	3	3	-5.9	2.9	-0.4	3	13.749	0.03	5	13.417	0.03	5	13.371	0.03	5	15.336	5	14.743	5	15.008	2	14.603	2	14.544	2	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0
903	NGC_2632	550-046040	130.59	41	19.9348	95	112	1998.49	1989.75	15.266	15.331	0.17	0	0	2	2	2	-6.7	3.7	1.8	4.4	14.006	0.03	5	13.528	0.03	5	13.454	0.04	5	16.559	5	15.501	1	16.04	1	15.257	2	14.993	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
904	NGC_2632	550-046041	130.603	52	19.9035	54	76	1997.01	1997.37	15.351	15.423	0.12	0	0	2	2	2	-10	3.8	-0.2	4.1	14.343	0.03	5	13.992	0.04	5	13.887	0.05	5	16.554	6	15.716	1	16.071	4	15.404	5	15.257	18	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
905	NGC_2632	550-046042	130.627	193	19.8889	196	313	1988.39	1986.95	16.318	15.852	-9999.99	0	0	1	1	2	-5	8.6	-7.9	8.5	15.064	0.04	5	14.558	0.05	5	14.221	0.07	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0.99	0	0	1	0
906	NGC_2632	550-046043	130.64	25	19.9216	23	35	1994.28	1997.21	13.158	13.145	0.1	0	0	4	4	3	16.9	1.7	-7.1	2	11.903	0.02	5	11.602	0.02	5	11.544	0.02	5	13.948	1	13.175	1	13.522	1	12.99	2	12.834	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0.05	0	0	0	0	0
907	NGC_2632	550-046044	130.649	123	19.8933	105	190	1983.31	1987.65	15.438	16.058	0.12	0	0	2	2	2	1.5	5	-20	4.6	13.382	0.03	5	12.677	0.03	5	12.533	0.02	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	0.01	0	0	0	0	0
908	NGC_2632	550-046045	130.651	145	19.8071	142	248	1982.55	1981.98	16.362	16.372	-9999.99	0	0	1	1	2	1.4	5.8	10.8	5.7	14.691	0.04	5	14.064	0.04	5	13.882	0.05	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	0.63	0	0	0	0	0
909	NGC_2632	551-044932	129.6	44	20.0142	46	64	1998.4	1998.29	14.007	13.986	0.13	0	34	6	5	3	12.4	4.9	-9	5	13.068	0.03	5	12.858	0.04	5	12.809	0.03	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	2	0	0	2	0	0	0	0.44	0	0	0	0	0
910	NGC_2632	551-044935	129.608	145	20.003	140	314	1967.14	1972.84	16.392	15.899	-9999.99	0	0	1	1	2	-1.8	5.8	-7.9	5.4	15.183	0.04	5	14.596	0.05	5	14.576	0.06	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0.98	0	0	1	0
911	NGC_2632	551-044940	129.63	96	20.0367	96	148	1991.14	1990.61	15.891	16.214	-9999.99	0	0	1	1	2	30.5	4.7	-87.6	4.6	12.231	0.02	5	11.626	0.02	5	11.376	0.02	5	17.652	1	16.623	1	17.09	8	15.829	5	14.281	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
912	NGC_2632	551-044946	129.676	35	20.0233	34	48	1999.5	1999.82	15.079	14.966	0.14	0	34	6	6	2	5	3.9	-4.4	4.3	13.897	0.03	5	13.658	0.03	5	13.566	0.04	5	15.496	1	14.95	5	15.163	1	14.784	5	14.668	9	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	1	0
913	NGC_2632	551-044948	129.689	35	20.0348	34	56	1987.16	1980.02	11.218	11.196	0.04	0	0	6	4	7	10.2	1.3	-8.8	1.1	10.26	0.02	5	10.041	0.02	5	9.983	0.02	5	11.724	2	11.24	2	11.434	3	11.113	5	10.994	7	0	0	1	1	1	1	1	1	0	1	0	0	0	0.65	0.69	0	0	1	0
914	NGC_2632	551-044952	129.7	39	20.0299	39	55	1999.03	1999.34	15.106	14.987	0.05	0	2	4	4	2	-2.1	3.8	-0.8	4.2	13.965	0.03	5	13.682	0.03	5	13.548	0.04	5	15.679	3	15.123	1	15.333	1	14.908	8	14.818	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	1	0
915	NGC_2632	551-044954	129.708	16	20.0676	28	37	1984.45	1980.87	10.71	10.682	0.03	0	0	6	5	8	-35.7	0.6	-16.1	0.9	9.696	0.03	5	9.434	0.02	5	9.367	0.02	5	11.33	1	10.757	3	11.078	7	10.6	4	10.451	7	0	0	1	1	1	1	1	1	0	1	0	0	0.99	0.99	0.99	1	1	1	1
916	NGC_2632	551-044955	129.72	18	20.0209	33	43	1993.19	1979.47	11.414	11.401	0.06	0	0	4	4	5	0.3	0.9	-5.6	1	10.573	0.02	5	10.37	0.02	5	10.334	0.02	5	11.888	1	11.438	3	11.618	2	11.331	4	11.238	8	0	0	0	1	1	0	1	1	0	1	0	0	0	1	1	0	0	1	0
917	NGC_2632	551-044957	129.729	114	20.1263	118	206	1979.91	1981.48	16.034	16.296	-9999.99	0	0	1	1	2	14.7	4.5	-2.3	4.7	15.232	0.05	5	14.766	0.07	5	14.627	0.09	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	0.31	0	0	0	0	0
918	NGC_2632	551-044958	129.737	24	20.0393	26	36	1997.35	1998.94	14.089	14.137	0.11	0	0	4	4	3	-5.2	2.2	-3.6	2.8	13.137	0.02	5	12.831	0.03	5	12.753	0.02	5	14.717	2	14.192	2	14.383	3	14.031	3	13.926	9	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0
919	NGC_2632	551-044960	129.738	20	20.1342	26	35	1996.75	1994.37	13.522	13.462	0.12	0	0	4	4	3	-4.9	1.9	-2.4	2.3	12.314	0.03	5	11.999	0.02	5	11.9	0.02	5	14.392	2	13.624	3	13.948	1	13.362	3	13.19	6	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0
920	NGC_2632	551-044962	129.743	143	20.1529	142	264	1978.2	1977.72	16.253	16.148	-9999.99	0	0	1	1	2	-4.7	5.5	-2.7	5.5	14.31	0.03	5	13.665	0.03	5	13.47	0.04	5	18.062	22	17.125	1	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
921	NGC_2632	551-044963	129.744	55	20.0926	59	82	1996.72	1996.86	15.181	15.708	0.07	0	0	2	2	2	4.7	3.8	-1.4	4.1	14.597	0.03	5	14.279	0.05	5	14.25	0.06	5	16.611	6	15.875	0	16.196	3	15.631	4	15.465	10	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0.99	0	0	1	0
922	NGC_2632	551-044964	129.747	170	20.0087	167	372	1969.45	1969.44	16.255	16.42	-9999.99	0	0	1	1	2	-1.9	6.7	-12.1	6.5	15.422	0.05	5	14.812	0.06	5	14.663	0.09	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	0.84	0.85	0	0	1	0
923	NGC_2632	551-044965	129.75	26	20.1422	27	40	1995.88	1995.53	14.382	14.263	0.22	0	0	4	4	3	-9.5	2.2	-2.4	2.4	13.148	0.02	5	12.785	0.02	5	12.716	0.02	5	14.997	1	14.342	1	14.614	2	14.143	5	13.97	4	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0
924	NGC_2632	551-044966	129.757	50	20.1583	53	74	1996.96	1997.11	15.344	15.387	0.12	0	0	2	2	2	-5.8	3.6	-54.4	3.9	13.029	0.03	5	12.366	0.02	5	12.178	0.02	5	17.293	1	15.757	1	16.479	6	15.193	3	14.518	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
925	NGC_2632	551-044967	129.758	17	20.0054	18	25	1998.62	1998.43	11.505	11.484	0.04	0	0	6	6	3	23.9	1.7	-52.6	1.7	9.754	0.02	5	9.203	0.02	5	9.066	0.02	5	12.94	2	11.822	3	12.393	1	11.343	4	10.949	7	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
926	NGC_2632	551-044968	129.763	22	20.0438	23	32	1999.32	1998.66	13.931	13.939	0.13	0	0	4	4	2	-40.1	4.2	-10	3.7	11.867	0.02	5	11.209	0.02	5	11.051	0.02	5	15.753	2	14.401	2	15.08	1	13.804	2	13.22	6	0	0	0	0	0	0	1	0	0	0	0	0	0.99	0.96	0.96	1	1	1	1
927	NGC_2632	551-044969	129.771	31	20.0659	67	88	1997.37	1990.6	14.488	14.434	0.14	0	0	4	4	3	-29.3	3	-0.7	5.2	12.908	0.03	5	12.395	0.02	5	12.253	0.02	5	15.713	4	14.743	3	15.219	1	14.338	4	14.033	9	0	0	0	0	0	0	1	0	0	1	0	0	0	0.03	0	0	0	0	0
928	NGC_2632	551-044970	129.772	12	20.1172	15	26	1978.72	1972.1	9.424	9.395	0.02	0	0	4	2	11	-36.4	0.5	-12.5	0.5	8.603	0.03	5	8.455	0.03	5	8.413	0.03	5	9.91	10	9.576	7	10.253	7	9.602	7	9.17	7	0	0	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1
929	NGC_2632	551-044972	129.781	89	20.0359	92	142	1988.66	1990	15.258	16.144	-9999.99	0	0	1	1	2	-2	4	-0.3	4.3	15.14	0.04	5	14.785	0.06	5	14.922	0.12	6	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
930	NGC_2632	551-044975	129.793	18	20.1002	39	45	1996.56	1996.08	13.16	13.173	0.11	0	0	4	4	3	-9.2	1.8	1.1	3.9	12	0.02	5	11.617	0.02	5	11.589	0.02	5	13.873	1	13.23	2	13.485	2	13.039	4	12.853	7	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0
931	NGC_2632	551-044976	129.797	123	20.1599	128	230	1977.55	1979.69	16.295	16.569	-9999.99	0	0	1	1	2	1.6	4.7	-10.1	5	15.558	0.05	5	15.181	0.07	5	15.199	0.16	7	16.974	1	16.739	9	16.818	2	16.496	2	16.529	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0.95	0.92	0	0	1	0
932	NGC_2632	551-044977	129.804	143	20.1243	144	309	1969.9	1971.26	15.953	16.372	-9999.99	0	0	1	1	2	-2.7	5.6	-15.5	5.6	15.501	0.06	5	15.202	0.09	5	14.981	0.13	6	17.549	13	16.821	1	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	0.45	0.45	0	0	0	0
933	NGC_2632	551-044978	129.811	44	20.022	48	65	1997.98	1997.77	15.4	15.189	0.12	0	0	2	2	2	-35.1	3.6	-10.7	3.8	12.602	0.02	5	11.936	0.02	5	11.716	0.02	5	17.206	1	15.866	3	16.597	1	15.255	1	14.253	8	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1
934	NGC_2632	551-044979	129.815	54	20.0931	56	79	1996.54	1996.92	15.027	15.196	0.25	0	0	2	1	2	-45.2	3.7	-25.5	4	12.698	0.02	5	12.086	0.02	5	11.868	0.02	5	17.149	9	15.692	1	16.466	2	15.087	4	14.28	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.01	0	0	0
935	NGC_2632	551-044980	129.816	30	20.0706	44	53	1999.88	1998.95	14.574	14.583	0.18	0	0	4	4	2	-30.8	3.9	-10.9	4.3	11.738	0.02	5	11.052	0.02	5	10.867	0.02	5	16.432	0	14.946	2	15.676	1	14.292	3	13.383	7	0	0	0	0	0	0	0	0	0	1	0	0	0.99	0.93	0.88	0.93	1	1	1
936	NGC_2632	551-044982	129.832	18	20.053	15	29	1983	1976.27	9.193	9.184	0.05	0	0	4	2	11	20.8	0.8	-16.1	0.5	7.62	0.02	5	7.168	0.04	5	7.08	0.02	5	10.155	7	9.486	5	10.295	6	9.421	4	8.674	3	0	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0
937	NGC_2632	551-044983	129.844	79	20.082	79	112	1998.96	1998.74	14.909	16.311	-9999.99	0	0	1	1	2	-35.9	7.7	-2.6	7.4	13.36	0.02	5	12.751	0.03	5	12.506	0.02	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	0.51	0	0.24	0	0	0
938	NGC_2632	551-044984	129.85	67	20.0979	72	103	1994.46	1994.53	15.723	15.539	0.12	0	0	2	1	2	-14.5	3.8	-0.7	4.2	14.308	0.03	5	13.882	0.04	5	13.837	0.05	5	16.619	6	15.976	1	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	0.93	0.91	0	0	1	0
939	NGC_2632	551-044985	129.851	71	20.0933	79	113	1993.2	1992.84	16.053	15.777	0.16	0	0	2	2	2	-11.3	3.8	-6.3	4.2	14.851	0.04	5	14.532	0.06	5	14.449	0.08	5	16.429	6	15.92	1	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	0.98	0.98	0	0	1	0
940	NGC_2632	551-044986	129.852	20	20.0783	20	30	1995.35	1996.76	13.205	13.211	0.11	0	0	4	4	3	-6.3	1.8	-9.1	2	12.175	0.02	5	11.908	0.02	5	11.822	0.02	5	13.874	0	13.258	3	13.489	1	13.089	3	12.953	8	0	0	0	0	0	0	1	0	0	1	0	0	0	0.99	0.98	0	0	1	0
941	NGC_2632	551-044987	129.853	29	20.1465	29	42	1997.69	1997.15	14.581	14.568	0.15	0	0	4	4	3	-0.4	2.9	-0.3	2.9	13.472	0.03	5	13.123	0.02	5	13.064	0.03	5	15.271	4	14.613	1	14.88	1	14.454	5	14.272	6	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0
942	NGC_2632	551-044988	129.859	21	20.0847	26	34	1994.86	1996.78	12.365	12.345	0.09	0	0	4	4	4	4	1.1	-7.6	1.6	11.442	0.02	5	11.241	0.02	5	11.213	0.02	5	12.809	1	12.358	3	12.514	2	12.242	3	12.14	7	0	0	0	1	0	0	1	0	0	1	0	0	0	0.99	0.99	0	0	1	0
943	NGC_2632	551-044989	129.871	152	20.1347	82	293	1963.83	1991.57	15.981	16.187	0.08	0	0	2	2	2	-7.5	6.5	-5.6	4.1	15.091	0.04	5	14.682	0.06	5	14.648	0.09	5	16.657	4	16.097	5	16.29	6	15.905	5	15.846	7	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
944	NGC_2632	551-044990	129.877	22	20.0691	29	44	1975.26	1982.23	10.194	10.167	0.03	0	0	4	4	7	-34.8	0.7	-13.4	1.1	9.14	0.04	5	8.839	0.03	5	8.807	0.02	5	10.892	2	10.26	3	10.777	8	10.155	3	9.902	8	0	0	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1
945	NGC_2632	551-044991	129.878	141	20.0309	156	271	1982.14	1976.71	16.485	16.321	-9999.99	0	0	1	1	2	-24.1	5.6	-24.9	6	14.198	0.03	5	13.558	0.03	5	13.447	0.04	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
946	NGC_2632	551-044992	129.882	70	20.1805	66	100	1993.68	1995.34	15.715	15.669	0.21	0	0	2	2	2	-11.9	3.8	-2.5	4.1	14.613	0.03	25	14.206	0.05	5	14.188	0.06	25	16.522	10	15.754	12	16.03	1	15.411	1	15.275	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0.99	1	0	0	1	0
947	NGC_2632	551-044993	129.889	12	20.1695	14	23	1976.89	1975.14	9.018	9.012	0.04	0	0	4	2	11	-15.9	0.4	4.6	0.5	6.918	0.03	5	6.301	0.03	5	6.129	0.02	5	10.311	5	9.419	4	10.323	5	9.304	4	8.365	7	0	0	1	1	1	1	1	1	0	1	0	0	0	0.44	0	0	0	0	0
948	NGC_2632	551-044994	129.897	66	20.0856	67	98	1994.08	1994.93	15.829	15.496	0.09	0	0	2	2	2	-8.6	3.7	-3.6	4	13.989	0.03	45	13.467	0.03	5	13.351	0.04	5	16.801	0	15.89	2	16.358	1	15.512	1	15.214	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
949	NGC_2632	551-044995	129.898	35	20.0929	37	51	1999.48	1999.59	14.739	14.8	0.11	0	0	3	3	2	14.8	3.9	-5.7	4.3	13.699	0.03	5	13.309	0.03	5	13.297	0.03	5	15.528	8	14.923	3	15.131	3	14.732	2	14.565	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0.3	0	0	0	0	0
950	NGC_2632	551-044996	129.9	164	20.1322	160	297	1978.72	1978.25	16.496	16.097	-9999.99	0	0	1	1	2	-2.5	6.3	-0.2	6.2	14.728	0.04	5	14.145	0.04	5	14.045	0.06	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
951	NGC_2632	551-044997	129.901	26	20.0093	21	34	1997.23	1999.17	13.154	13.105	0.1	0	35	6	6	3	-19.9	3	10.9	2.4	12.062	0.04	5	11.767	0.04	5	11.722	0.04	5	13.201	1	12.667	3	12.853	1	12.511	4	12.41	8	0	0	0	0	0	0	8	0	0	4	0	0	0	0	0	0	0	0	0
952	NGC_2632	551-044998	129.902	26	20.0081	22	34	1999.22	1999.98	13.64	13.491	0.16	0	35	6	6	2	22.2	2.7	-7.1	3.1	12.726	0.02	5	12.499	0.03	5	12.479	0.03	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
953	NGC_2632	551-044999	129.908	128	20.1065	133	253	1974.88	1975.99	16.05	16.516	-9999.99	0	0	1	1	2	0.2	4.9	-6.9	5.1	15.415	0.05	5	15.15	0.08	5	14.898	0.11	6	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
954	NGC_2632	551-045000	129.909	36	20.1424	37	51	1999.47	1999.67	14.725	14.789	0.05	0	0	3	3	2	7.9	4	-2.8	4.4	13.794	0.02	5	13.499	0.03	5	13.5	0.05	5	15.584	6	14.99	5	15.216	3	14.779	3	14.601	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0.98	0.99	0	0	1	0
955	NGC_2632	551-045001	129.921	79	20.162	80	120	1991.6	1992.88	15.655	15.514	0.07	0	0	2	1	2	-5.7	3.9	-3.8	4.2	14.399	0.03	5	13.951	0.04	5	13.923	0.05	5	16.571	3	15.681	1	16.063	2	15.459	5	15.394	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
956	NGC_2632	551-045002	129.924	55	20.0283	57	81	1996.07	1996.39	15.393	15.185	0.37	0	0	2	2	2	-32.2	3.6	-7.9	3.9	12.596	0.02	5	11.944	0.02	5	11.756	0.02	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0.91	0.93	0.89	0.94	1	1	1
957	NGC_2632	551-045003	129.925	83	20.1432	49	102	1991.39	1998.23	15.297	15.32	0.04	0	0	2	2	2	0.9	4.1	0.1	4.1	14.153	0.02	5	13.748	0.03	5	13.735	0.04	5	16.252	3	15.53	2	15.798	1	15.261	6	15.029	17	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
958	NGC_2632	551-045004	129.927	107	20.1127	109	184	1982.66	1983.8	16.082	16.149	-9999.99	0	0	1	1	2	-59	4.3	20.8	4.4	14.983	0.04	5	14.479	0.05	5	14.507	0.08	5	17.794	18	16.924	1	17.328	1	16.459	1	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
959	NGC_2632	551-045005	129.928	13	20.0862	11	22	1981.36	1982.61	8.618	8.654	0.15	0	2	4	2	12	-37.1	0.6	-13.8	0.5	7.251	0.02	5	7.177	0.02	5	7.159	0.02	5	9.105	9	8.851	7	9.736	1	8.867	1	8.041	1	0	0	2	2	2	2	2	2	0	2	0	0	1	1	1	1	1	1	1
960	NGC_2632	551-045006	129.93	22	20.1621	23	32	1998.58	1998.08	13.488	13.488	0.1	0	0	4	4	3	5	2.7	0.3	2.7	12.026	0.02	5	11.572	0.02	5	11.474	0.02	5	14.517	1	13.657	1	14.022	1	13.389	2	13.091	9	0	0	0	0	0	0	1	0	0	1	0	0	0	0.99	0.99	0	0	1	0
961	NGC_2632	551-045008	129.939	196	20.0087	152	318	1976.61	1984.92	16.546	16.567	-9999.99	0	0	1	1	2	-10.2	7.5	2.5	6.3	14.601	0.03	5	14.002	0.03	5	13.816	0.04	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	0.99	0.99	0	0	1	0
962	NGC_2632	551-045009	129.945	69	20.181	41	83	1994.41	1999.07	15.328	15.31	0.12	0	0	2	2	2	-1.3	4	6.7	4.2	14	0.03	5	13.613	0.03	5	13.56	0.04	5	16.098	3	15.394	9	15.673	2	15.139	4	14.945	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0.95	0.96	0	0	1	0
963	NGC_2632	551-045010	129.955	32	20.1056	31	45	1997.86	1998.46	14.512	14.605	0.12	0	0	4	3	3	3.1	3.2	-6.8	3.4	13.512	0.02	5	13.17	0.02	5	13.17	0.03	5	15.395	4	14.745	8	15	1	14.553	9	14.36	5	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0
964	NGC_2632	551-045011	129.957	59	20.1575	60	87	1995.44	1996.01	15.738	15.936	0.52	0	0	2	2	2	-9.7	3.6	3.9	3.9	14.513	0.03	45	13.97	0.04	5	13.864	0.06	5	17.03	8	16.214	8	16.597	3	15.809	4	15.507	15	0	0	0	0	0	0	0	0	0	1	0	0	0	0.99	1	0	0	1	0
965	NGC_2632	551-045012	129.963	39	20.1146	41	56	1999.14	1999.3	14.939	14.888	0.07	0	0	2	2	2	5.9	4	-3.3	4.3	13.972	0.02	5	13.704	0.04	5	13.657	0.05	5	15.792	2	15.121	7	15.378	4	14.961	1	14.793	3	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
966	NGC_2632	551-045013	129.977	75	20.1878	75	111	1993.96	1995.08	14.7	14.806	0.18	0	0	2	1	2	-9.4	4.2	3	4.6	13.898	0.03	5	13.649	0.04	5	13.571	0.05	5	15.553	8	14.979	6	15.186	2	14.813	6	14.598	11	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0.99	0	0	1	0
967	NGC_2632	551-045014	129.979	24	20.065	15	34	1980.15	1976.33	10.058	10.044	0.03	0	0	4	4	8	-35.3	0.8	-12.1	0.5	9.199	0.02	5	8.993	0.02	5	8.961	0.02	5	10.553	2	10.098	5	10.619	7	10.032	5	9.843	7	0	0	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1
968	NGC_2632	551-045015	129.993	13	20.1583	14	25	1991.13	1991.38	9.121	9.11	0.03	0	0	4	2	8	-34.4	1.7	-13.4	1.1	8.273	0.02	5	8.217	0.02	5	8.1	0.02	5	9.639	16	9.329	5	10.05	8	9.406	9	8.791	9	0	0	0	1	0	0	1	0	0	1	0	0	1	1	1	1	1	1	1
969	NGC_2632	551-045017	129.996	11	20.0314	15	24	1983.11	1981.73	9.33	9.318	0.04	0	0	4	2	11	-36.7	0.5	-16.2	0.7	8.454	0.03	5	8.251	0.02	5	8.214	0.02	5	9.817	14	9.5	7	10.209	8	9.532	7	9.023	6	0	0	1	1	1	1	1	1	0	1	0	0	0.98	0.99	0.99	1	1	1	1
970	NGC_2632	551-045019	130.003	39	20.0506	39	55	1999.13	1999.45	14.793	14.814	0.14	0	0	3	3	2	-2.5	3.9	6.5	4.3	13.647	0.02	5	13.3	0.03	5	13.226	0.04	5	15.626	5	14.982	1	15.218	3	14.726	6	14.542	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0.97	0.99	0	0	1	0
