K2 ID	Dataset Name	Campaign	Object type	RA (J2000)	Dec (J2000)	Target Type	Actual Start Time	Actual End Time	Investigation ID	R Mag	R Mag Err	J Mag	J Mag Err	KEP Mag	Kep Flag	Hip ID	Tyc ID	SDSS ID	UCAC ID	2MASS ID	2MASS Flag	Module	Output	Channel	Ang Sep (')
211986948	K2EVEREST211986948-C05	5	STAR	08 39 03.215	+20 02 37.62	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5020_GO5024_GO5032_GO5048_GO5060_GO5095_GO5101	13.817	0.020	11.867	0.023	13.802	gri				551-044968	08390321+2002376		14	3	47	29.023
211945791	K2EVEREST211945791-C05	5	STAR	08 42 06.498	+19 24 40.52	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5033_GO5035_GO5040_GO5048_GO5086			7.545	0.019	7.958	BV		1395-1721-1		548-046248	08420650+1924405		14	1	45	29.132
211945783	K2EVEREST211945783-C05	5	STAR	08 38 37.428	+19 24 39.94	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5097	16.839	0.005	13.619	0.024	16.454	gri			5071-301-6-0107-0238		08383742+1924399		14	2	46	29.232
211991553	K2EVEREST211991553-C05	5	STAR	08 41 13.081	+20 07 00.59	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020			12.062	0.023	14.112	JHK				551-045077	08411308+2007008		14	4	48	29.244
211990785	K2EVEREST211990785-C05	5	STAR	08 41 19.435	+20 06 18.22	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5020_GO5024_GO5048_GO5060_GO5095	13.298	0.030	11.778	0.022	13.318	gri				551-045083	08411944+2006183		14	4	48	29.257
211930807	K2EVEREST211930807-C05	5	STAR	08 40 35.414	+19 11 12.91	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020_GO5102_GO5104	11.184	0.020	9.506	0.022	11.234	gri				546-046694	08403541+1911128		14	2	46	29.275
211957531	K2EVEREST211957531-C05	5	STAR	08 42 24.718	+19 35 17.45	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033_GO5060_GO5096_GO5104	10.827	0.010	9.848	0.022	10.867	gri				548-046254	08422471+1935175		14	1	45	29.285
211991656	K2EVEREST211991656-C05	5	STAR	08 41 12.707	+20 07 06.38	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033	12.692	0.030	12.065	0.041	12.686	gri				551-045075	08411270+2007064		14	4	48	29.296
211960212	K2EVEREST211960212-C05	5	STAR	08 38 18.222	+19 37 41.04	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020_GO5089	13.447	0.020	12.115	0.024	13.478	gri				549-045380	08381822+1937410		14	2	46	29.309
211938509	K2EVEREST211938509-C05	5	STAR	08 41 43.886	+19 18 08.20	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5020_GO5024_GO5048_GO5054_GO5060_GO5095	14.882	0.040	12.475	0.020	14.733	gri				547-045749	08414388+1918082		14	1	45	29.375
211930461	K2EVEREST211930461-C05	5	STAR	08 40 21.338	+19 10 54.38	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5032_GO5048_GO5064_GO5095	13.530	0.010			13.490	gri				546-046682			14	2	46	29.418
211990093	K2EVEREST211990093-C05	5	STAR	08 41 26.372	+20 05 39.39	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5046	16.684	0.004	15.268	0.047	16.697	gri			5045-301-3-0129-0277		08412637+2005393		14	4	48	29.484
211978704	K2EVEREST211978704-C05	5	STAR	08 42 11.686	+19 54 43.80	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020	14.538	0.020	13.166	0.025	14.524	gri			5037-301-3-0119-0025	550-046033	08421169+1954438		14	4	48	29.510
211960507	K2EVEREST211960507-C05	5	STAR	08 38 17.023	+19 37 56.69	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5097			13.366	0.026	15.511	JHK					08381702+1937566		14	2	46	29.567
211985503	K2EVEREST211985503-C05	5	STAR	08 38 52.688	+20 01 15.37	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5033	11.327	0.040	10.573	0.023	11.396	gri				551-044955	08385269+2001154		14	3	47	29.685
211994121	K2EVEREST211994121-C05	5	STAR	08 39 58.374	+20 09 29.71	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5033_GO5035_GO5048_GO5086	9.420	0.090	8.273	0.023	9.182	gri		1398-232-1		551-045015	08395838+2009298		14	3	47	29.704
211990010	K2EVEREST211990010-C05	5	STAR	08 39 15.628	+20 05 35.30	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5011_GO5060	15.108	0.040	12.698	0.023	14.968	gri			5037-301-4-0115-0542	551-044979	08391563+2005353		14	3	47	29.719
211988341	K2EVEREST211988341-C05	5	STAR	08 39 04.954	+20 03 57.14	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020	14.341	0.040	12.908	0.025	14.398	gri				551-044969	08390495+2003571		14	3	47	29.802
211930819	K2EVEREST211930819-C05	5	STAR	08 40 53.861	+19 11 13.61	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5048			15.750	0.071	17.952	JHK					08405386+1911136		14	1	45	30.039
211983758	K2EVEREST211983758-C05	5	STAR	08 38 42.544	+19 59 30.61	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5046			16.644	0.127	18.198	J					08384254+1959306		14	3	47	30.288
211931872	K2EVEREST211931872-C05	5	STAR	08 41 10.169	+19 12 13.33	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5026_GO5048_GO5095	19.283	0.013	14.892	0.037	18.471	gri			5071-301-5-0110-0454		08411016+1912133		14	1	45	30.292
211936067	K2EVEREST211936067-C05	5	STAR	08 41 39.026	+19 15 56.78	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5020_GO5024_GO5029_GO5032_GO5033_GO5048_GO5060_GO5095_GO5101	12.674	0.020	11.205	0.022	12.734	gri				547-045746	08413902+1915568		14	1	45	30.368
211929340	K2EVEREST211929340-C05	5	STAR	08 40 11.449	+19 09 52.94	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033	12.704	0.010	11.832	0.021	12.717	gri				546-046674	08401143+1909529		14	2	46	30.547
211995573	K2EVEREST211995573-C05	5	STAR	08 40 26.749	+20 10 55.20	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5033_GO5040_GO5048_GO5086	9.119	0.080	7.558	0.020	8.786	gri		1398-266-1		551-045048	08402675+2010552		14	3	47	30.615
211990578	K2EVEREST211990578-C05	5	STAR	08 41 32.521	+20 06 06.89	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5026_GO5048_GO5095	18.424	0.008	14.579	0.031	17.788	gri			5045-301-3-0129-0308		08413252+2006068		14	4	48	30.634
211929980	K2EVEREST211929980-C05	5	STAR	08 40 52.309	+19 10 28.02	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5011_GO5018_GO5024_GO5032_GO5048_GO5095_GO5097			12.989	0.023	15.325	JHK			5071-301-5-0110-0329	546-046714	08405231+1910284		14	1	45	30.689
211984058	K2EVEREST211984058-C05	5	STAR	08 38 41.287	+19 59 47.16	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5026_GO5048			15.225	0.045	17.722	JHK					08384128+1959471		14	3	47	30.691
211931089	K2EVEREST211931089-C05	5	STAR	08 41 07.159	+19 11 27.84	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5060	13.208	0.030	12.249	0.023	13.279	gri				546-046722	08410715+1911278		14	1	45	30.745
211936465	K2EVEREST211936465-C05	5	STAR	08 41 43.800	+19 16 18.91	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033	12.917	0.030	11.952	0.020	12.908	gri				547-045748	08414380+1916189		14	1	45	30.763
211993234	K2EVEREST211993234-C05	5	STAR	08 41 14.086	+20 08 35.04	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020	13.139	0.040	11.932	0.022	13.158	gri				551-045078	08411409+2008351		14	4	48	30.779
211994369	K2EVEREST211994369-C05	5	STAR	08 39 43.142	+20 09 43.51	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020	13.392	0.020	12.026	0.020	13.375	gri				551-045006	08394313+2009434		14	3	47	30.801
211968713	K2EVEREST211968713-C05	5	STAR	08 42 31.630	+19 45 23.53	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020	13.574	0.030	12.237	0.025	13.613	gri				549-045598	08423163+1945235		14	4	48	30.880
211934873	K2EVEREST211934873-C05	5	STAR	08 41 36.726	+19 14 54.16	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020	14.234	0.047	12.900	0.022	14.232	gri				547-045741	08413672+1914542		14	1	45	30.901
211970874	K2EVEREST211970874-C05	5	STAR	08 38 14.222	+19 47 23.41	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5048	13.901	0.020			13.757	gri			5045-301-3-0124-0123	549-045377			14	3	47	30.934
211955074	K2EVEREST211955074-C05	5	STAR	08 38 14.323	+19 33 04.55	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5033	10.999	0.030	10.280	0.026	11.059	gri		1395-2047-1		548-046038	08381432+1933045		14	2	46	30.975
211969913	K2EVEREST211969913-C05	5	STAR	08 38 13.200	+19 46 31.68	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5033_GO5104	11.756	0.010	10.995	0.027	11.812	gri		1395-2333-1		549-045374	08381321+1946317		14	3	47	30.985
211949983	K2EVEREST211949983-C05	5	STAR	08 38 20.897	+19 28 20.20	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020	13.934	0.010	12.601	0.026	13.952	gri				548-046044	08382089+1928201		14	2	46	30.987
211970861	K2EVEREST211970861-C05	5	STAR	08 38 13.916	+19 47 22.96	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5048			12.666	0.031	14.962	JHK			5045-301-3-0124-0124	549-045376	08381392+1947230		14	3	47	31.002
211944634	K2EVEREST211944634-C05	5	STAR	08 38 31.344	+19 23 36.88	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5033	11.544	0.020	10.818	0.021	11.605	gri				547-045593	08383135+1923366		14	2	46	31.006
211937293	K2EVEREST211937293-C05	5	STAR	08 38 55.270	+19 17 01.72	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5018_GO5024_GO5032_GO5048_GO5054_GO5060_GO5095	15.418	0.050	12.629	0.021	15.036	gri			5061-301-6-0109-0365	547-045607	08385527+1917017		14	2	46	31.024
211990777	K2EVEREST211990777-C05	5	STAR	08 39 09.979	+20 06 17.47	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5046					14.732	BV			5037-301-4-0115-0241	551-044973			14	3	47	31.025
211983602	K2EVEREST211983602-C05	5	STAR	08 38 37.864	+19 59 23.11	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5021_GO5024_GO5033_GO5035_GO5040_GO5048_GO5086	9.060	0.040	7.700	0.020	8.616	gri		1395-814-1		550-045851	08383786+1959231		14	3	47	31.071
211959003	K2EVEREST211959003-C05	5	STAR	08 42 33.404	+19 36 34.56	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5096			15.349	0.068	17.797	JHK					08423340+1936345		14	1	45	31.119
211932912	K2EVEREST211932912-C05	5	STAR	08 39 17.575	+19 13 09.42	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5096			16.022	0.094	18.718	JHK					08391757+1913094		14	2	46	31.147
211992451	K2EVEREST211992451-C05	5	STAR	08 41 24.461	+20 07 49.52	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5018_GO5024_GO5032_GO5048_GO5095_GO5097			12.531	0.022	14.887	JHK			5045-301-3-0129-0285	551-045089	08412446+2007495		14	4	48	31.153
211933035	K2EVEREST211933035-C05	5	STAR	08 39 16.682	+19 13 15.84	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020_GO5046_GO5060	13.834	0.020	12.654	0.022	13.894	gri				547-045630	08391667+1913158		14	2	46	31.158
211996186	K2EVEREST211996186-C05	5	STAR	08 40 18.937	+20 11 30.59	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5020_GO5024_GO5032_GO5048_GO5060_GO5064_GO5095_GO5106	12.425	0.040	10.729	0.022	12.461	gri				551-045037	08401893+2011307		14	3	47	31.195
211936168	K2EVEREST211936168-C05	5	STAR	08 41 45.492	+19 16 02.24	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5012_GO5018_GO5024_GO5029_GO5032_GO5033_GO5048_GO5086	10.015	0.010	9.223	0.020	10.075	gri		1395-2196-1		547-045750	08414549+1916023		14	1	45	31.230
211982363	K2EVEREST211982363-C05	5	STAR	08 38 33.140	+19 58 10.19	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020_GO5060	13.958	0.045	11.680	0.025	13.880	gri				550-045849	08383314+1958103		14	3	47	31.247
211958562	K2EVEREST211958562-C05	5	STAR	08 42 34.027	+19 36 12.27	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5018_GO5024_GO5048_GO5095_GO5097			12.931	0.023	15.073	JHK			5037-301-2-0118-0398	549-045599	08423402+1936123		14	1	45	31.312
211970624	K2EVEREST211970624-C05	5	STAR	08 38 11.998	+19 47 08.76	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5097	17.135	0.005	13.207	0.024	16.487	gri			5045-301-3-0124-0301		08381199+1947087		14	3	47	31.390
211934231	K2EVEREST211934231-C05	5	STAR	08 39 07.384	+19 14 19.78	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020	13.700	0.044	12.358	0.022	13.734	gri				547-045620	08390738+1914196		14	2	46	31.412
211996201	K2EVEREST211996201-C05	5	STAR	08 40 04.379	+20 11 31.30	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020_GO5089_GO5104	10.699	0.040	9.318	0.022	10.712	gri		1398-280-1		551-045021	08400436+2011312		14	3	47	31.477
211986379	K2EVEREST211986379-C05	5	STAR	08 38 45.236	+20 02 05.56	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5033	11.110	0.050	10.260	0.022	11.120	gri		1398-49-1		551-044948	08384526+2002053		14	3	47	31.523
211937330	K2EVEREST211937330-C05	5	STAR	08 38 50.784	+19 17 03.40	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020_GO5089	12.999	0.010	11.539	0.021	13.059	gri				547-045606	08385079+1917033		14	2	46	31.711
211988997	K2EVEREST211988997-C05	5	STAR	08 41 49.448	+20 04 36.22	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5011_GO5018_GO5024_GO5032_GO5048_GO5095_GO5097			12.841	0.022	15.121	JHK			5045-301-3-0130-0362	551-045108	08414946+2004362		14	4	48	31.785
211935443	K2EVEREST211935443-C05	5	STAR	08 38 58.322	+19 15 23.28	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020_GO5029_GO5033	12.092	0.010	10.849	0.021	12.140	gri				547-045609	08385832+1915232		14	2	46	31.823
211996831	K2EVEREST211996831-C05	5	STAR	08 40 31.847	+20 12 06.07	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5024_GO5029_GO5032_GO5033_GO5048_GO5060_GO5095_GO5096_GO5104	11.265	0.040	10.259	0.023	11.284	gri		1398-290-1		552-044195	08403184+2012060		14	3	47	31.858
211995516	K2EVEREST211995516-C05	5	STAR	08 41 01.334	+20 10 52.33	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020	14.121	0.030	12.868	0.022	14.172	gri			5045-301-3-0129-0049	551-045068	08410133+2010525		14	4	48	31.903
211982518	K2EVEREST211982518-C05	5	STAR	08 42 14.414	+19 58 19.82	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5057			14.893	0.033	16.214	BV				550-046036	08421442+1958197		14	4	48	31.949
211994828	K2EVEREST211994828-C05	5	STAR	08 39 33.422	+20 10 10.26	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020_GO5067_GO5104	9.330	0.040	6.918	0.027	8.982	gri		1398-242-1		551-044993	08393342+2010102		14	3	47	31.973
211937878	K2EVEREST211937878-C05	5	STAR	08 41 57.523	+19 17 32.51	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5097	16.934	0.005	13.612	0.024	16.460	gri			5071-301-5-0112-0252		08415752+1917325		14	1	45	31.996
211988454	K2EVEREST211988454-C05	5	STAR	08 38 50.010	+20 04 03.44	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5024_GO5029_GO5032_GO5033_GO5048_GO5104	10.598	0.040	9.696	0.025	10.636	gri		1398-94-1		551-044954	08385001+2004035		14	3	47	32.142
211951283	K2EVEREST211951283-C05	5	STAR	08 42 30.773	+19 29 31.06	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5018_GO5024_GO5026_GO5048_GO5095	17.667	0.007	14.101	0.028	17.114	gri			5037-301-2-0118-0342		08423077+1929310		14	1	45	32.154
211927774	K2EVEREST211927774-C05	5	STAR	08 40 41.196	+19 08 28.10	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020	14.464	0.020	13.001	0.022	14.490	gri				546-046702	08404119+1908281		14	2	46	32.169
211957689	K2EVEREST211957689-C05	5	STAR	08 38 06.961	+19 35 26.79	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020	13.676	0.010	12.074	0.026	13.751	gri				548-046031	08380696+1935268		14	2	46	32.216
211991571	K2EVEREST211991571-C05	5	STAR	08 39 05.234	+20 07 01.82	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5032_GO5033_GO5048_GO5086	9.610	0.070	8.603	0.030	9.503	gri		1398-161-1		551-044970	08390523+2007018		14	3	47	32.258
211938003	K2EVEREST211938003-C05	5	STAR	08 38 43.922	+19 17 38.41	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5018_GO5024_GO5032_GO5048_GO5095_GO5097			12.834	0.021	15.133	JHK			5061-301-6-0109-0327	547-045601	08384393+1917383		14	2	46	32.420
211976435	K2EVEREST211976435-C05	5	STAR	08 38 14.514	+19 52 35.00	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5048_GO5097	17.162	0.006	13.932	0.027	16.711	gri			5037-301-4-0113-0345		08381451+1952350		14	3	47	32.445
211952654	K2EVEREST211952654-C05	5	STAR	08 42 33.898	+19 30 47.47	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033	12.695	0.030	11.625	0.023	12.720	gri				548-046260	08423389+1930475		14	1	45	32.450
211956421	K2EVEREST211956421-C05	5	STAR	08 38 06.763	+19 34 17.81	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5026_GO5048_GO5095			14.338	0.031	16.828	JHK					08380676+1934178		14	2	46	32.458
211936049	K2EVEREST211936049-C05	5	STAR	08 41 53.351	+19 15 55.83	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5018_GO5024_GO5026_GO5048	19.012	0.011	14.762	0.033	18.380	gri			5071-301-5-0111-0267		08415335+1915558		14	1	45	32.506
211929719	K2EVEREST211929719-C05	5	STAR	08 39 30.222	+19 10 12.99	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5046			15.988	0.078	18.402	JHK					08393022+1910129		14	2	46	32.506
211948969	K2EVEREST211948969-C05	5	STAR	08 42 29.167	+19 27 27.37	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020_GO5089	13.423	0.020	12.059	0.023	13.437	gri				548-046258	08422917+1927273		14	1	45	32.560
211937449	K2EVEREST211937449-C05	5	STAR	08 41 59.356	+19 17 10.44	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5060	14.268	0.010	13.229	0.023	14.237	gri				547-045759	08415935+1917106		14	1	45	32.562
211947409	K2EVEREST211947409-C05	5	STAR	08 38 17.772	+19 26 03.55	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5096			16.890	0.181	18.459	J					08381777+1926035		14	2	46	32.600
211958440	K2EVEREST211958440-C05	5	STAR	08 38 04.895	+19 36 06.26	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5060	13.309	0.010	12.021	0.026	13.344	gri				549-045368	08380490+1936062		14	2	46	32.604
211957888	K2EVEREST211957888-C05	5	STAR	08 38 04.960	+19 35 37.47	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020_GO5089	13.493	0.010	11.995	0.026	13.519	gri				548-046029	08380496+1935374		14	2	46	32.655
211935908	K2EVEREST211935908-C05	5	STAR	08 41 53.999	+19 15 48.69	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5011	12.999	0.010	12.124	0.023	13.003	gri				547-045754	08415399+1915488		14	1	45	32.696
211984866	K2EVEREST211984866-C05	5	STAR	08 42 11.671	+20 00 35.91	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020	14.090	0.010	12.946	0.025	14.129	gri				551-045137	08421167+2000359		14	4	48	32.768
211930966	K2EVEREST211930966-C05	5	STAR	08 39 15.869	+19 11 20.94	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033	12.734	0.010	11.658	0.020	12.766	gri				546-046634	08391586+1911208		14	2	46	32.926
211928727	K2EVEREST211928727-C05	5	STAR	08 41 09.506	+19 09 20.51	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5048	19.629	0.016	14.699	0.033	18.699	gri			5071-301-5-0110-0481		08410950+1909205		14	1	45	32.929
211997857	K2EVEREST211997857-C05	5	STAR	08 40 08.152	+20 13 06.62	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5018_GO5024_GO5026_GO5048_GO5095	19.351	0.013	14.651	0.031	18.512	gri			5037-301-4-0117-0430		08400815+2013066		14	3	47	32.952
211931141	K2EVEREST211931141-C05	5	STAR	08 39 13.950	+19 11 30.07	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020_GO5060	13.651	0.010	12.251	0.020	13.724	gri				546-046630	08391394+1911300		14	2	46	33.010
211935518	K2EVEREST211935518-C05	5	STAR	08 41 54.362	+19 15 26.70	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5023_GO5024_GO5029_GO5032_GO5033_GO5048_GO5060_GO5095_GO5104	11.155	0.010	10.026	0.022	11.181	gri		1395-2212-1		547-045755	08415437+1915266		14	1	45	33.029
211927000	K2EVEREST211927000-C05	5	STAR	08 40 49.228	+19 07 44.47	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033_GO5096_GO5104	11.308	0.010	10.289	0.022	11.325	gri		1395-1151-1		546-046711	08404922+1907445		14	1	45	33.200
211958029	K2EVEREST211958029-C05	5	STAR	08 42 42.412	+19 35 45.88	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020	12.831	0.010	11.479	0.023	12.907	gri				548-046271	08424241+1935458		14	1	45	33.328
211947187	K2EVEREST211947187-C05	5	STAR	08 38 14.586	+19 25 51.14	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5048			16.540	0.105	18.082	J					08381458+1925511		14	2	46	33.366
211944193	K2EVEREST211944193-C05	5	STAR	08 42 23.825	+19 23 12.48	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5026_GO5048_GO5095			14.357	0.033	16.856	JHK					08422382+1923124		14	1	45	33.380
211995462	K2EVEREST211995462-C05	5	STAR	08 41 19.975	+20 10 49.30	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033_GO5060	12.935	0.040	12.177	0.034	12.962	gri				551-045085	08411997+2010494		14	4	48	33.384
211959869	K2EVEREST211959869-C05	5	STAR	08 42 43.718	+19 37 23.37	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5020_GO5024_GO5029_GO5033_GO5048_GO5095_GO5104_GO5106	11.755	0.020	10.371	0.022	11.839	gri				549-045606	08424372+1937234		14	1	45	33.448
211998376	K2EVEREST211998376-C05	5	STAR	08 40 10.006	+20 13 39.06	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5060	13.852	0.050	12.581	0.022	13.871	gri				552-044176	08401000+2013391		14	3	47	33.450
211954593	K2EVEREST211954593-C05	5	STAR	08 42 40.720	+19 32 35.49	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5024_GO5033_GO5035_GO5048_GO5060_GO5086			8.951	0.046	9.841	BV		1396-46-1		548-046268	08424071+1932354		14	1	45	33.526
211997576	K2EVEREST211997576-C05	5	STAR	08 40 58.080	+20 12 50.39	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5026_GO5048_GO5095			14.919	0.038	17.322	JHK					08405807+2012503		14	4	48	33.591
211937975	K2EVEREST211937975-C05	5	STAR	08 42 07.423	+19 17 37.64	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020	14.665	0.060	13.465	0.024	14.720	gri				547-045768	08420741+1917377		14	1	45	33.618
211953966	K2EVEREST211953966-C05	5	STAR	08 42 40.979	+19 31 58.49	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5026_GO5048	19.082	0.011	15.002	0.043	18.362	gri			5037-301-2-0118-0198		08424097+1931584		14	1	45	33.734
211939350	K2EVEREST211939350-C05	5	STAR	08 42 13.118	+19 18 52.91	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5026_GO5048_GO5095	19.745	0.017	15.344	0.042	18.930	gri			5071-301-5-0112-0414		08421311+1918529		14	1	45	33.810
211956984	K2EVEREST211956984-C05	5	STAR	08 42 44.413	+19 34 47.85	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5033_GO5048			8.857	0.041	9.632	BV		1396-6-1		548-046272	08424441+1934479		14	1	45	33.941
211979964	K2EVEREST211979964-C05	5	STAR	08 38 13.520	+19 55 53.78	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011	18.069	0.007	12.991	0.026	17.001	gri			5037-301-4-0113-0368		08381352+1955537		14	3	47	34.039
211986478	K2EVEREST211986478-C05	5	STAR	08 38 31.254	+20 02 12.21	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5011_GO5020_GO5097	15.876	0.050	12.231	0.022	15.175	gri			5037-301-4-0114-0522	551-044940	08383124+2002122		14	3	47	34.048
211998618	K2EVEREST211998618-C05	5	STAR	08 39 50.216	+20 13 54.12	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020	13.371	0.020	11.849	0.023	13.365	gri				552-044160	08395021+2013541		14	3	47	34.409
211925652	K2EVEREST211925652-C05	5	STAR	08 40 50.848	+19 06 30.33	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020	14.507	0.050	13.039	0.023	14.585	gri				546-046712	08405084+1906303		14	1	45	34.487
