objName	objID	raMean	decMean	raMeanErr	decMeanErr	nDetections	randomID	projectionID	skyCellID	objInfoFlag	qualityFlag	raStack	decStack	raStackErr	decStackErr	epochMean	nStackDetections	ng	nr	ni	nz	ny	gQfPerfect	gMeanPSFMag	gMeanPSFMagErr	gMeanKronMag	gMeanKronMagErr	gMeanApMag	gMeanApMagErr	gFlags	rQfPerfect	rMeanPSFMag	rMeanPSFMagErr	rMeanKronMag	rMeanKronMagErr	rMeanApMag	rMeanApMagErr	rFlags	iQfPerfect	iMeanPSFMag	iMeanPSFMagErr	iMeanKronMag	iMeanKronMagErr	iMeanApMag	iMeanApMagErr	iFlags	zQfPerfect	zMeanPSFMag	zMeanPSFMagErr	zMeanKronMag	zMeanKronMagErr	zMeanApMag	zMeanApMagErr	zFlags	yQfPerfect	yMeanPSFMag	yMeanPSFMagErr	yMeanKronMag	yMeanKronMagErr	yMeanApMag	yMeanApMagErr	yFlags	Ang Sep (')
PSO J085147.269+115425.669	122281329469219009	08 51 47.265	+11 54 25.66	0.105	0.087	8	0.944378361054117	1534	96	444915712	53	08 51 47.276	+11 54 25.65	0.001	0.001	55866.29766204	3	0	0	6	1	1	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.999	21.415	0.069	20.715	0.189	20.876	0.021	16892216	0.997	20.678	0.170	20.239	0.245	20.282	0.170	115000	0.998	19.878	0.161	18.899	0.152	19.264	0.161	16892216	8.757
PSO J085102.004+114109.951	122021327583583767	08 51 01.996	+11 41 09.94	0.019	0.018	38	0.764777526971677	1534	96	436527104	52	08 51 02.005	+11 41 09.95	0.001	0.001	55895.96152778	5	0	16	13	8	1	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	1.000	21.367	0.018	21.196	0.055	21.110	0.046	115000	0.999	20.845	0.035	20.627	0.054	20.547	0.058	16892216	0.999	20.587	0.043	20.410	0.103	20.374	0.075	115000	0.998	20.382	0.139	19.676	0.164	19.614	0.139	16892216	8.760
PSO J085149.726+115338.816	122271329570353588	08 51 49.727	+11 53 38.82	0.011	0.011	3	0.367493447258597	1534	96	277348352	33			-999.000	-999.000	56729.10921296	0	0	2	0	1	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.000	14.293	0.139	-999.000	-999.000	14.156	0.084	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.524	14.789	0.003	11.281	0.001	14.339	0.003	16781336	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.760
PSO J085113.228+114007.220	122001328051622951	08 51 13.213	+11 40 07.32	0.058	0.037	20	0.988432439964667	1534	96	436527104	52	08 51 13.229	+11 40 07.22	0.001	0.001	55936.79555556	5	0	9	8	3	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	0.999	21.639	0.086	21.415	0.055	21.341	0.087	115000	0.999	21.454	0.057	21.342	0.068	21.229	0.119	115000	0.999	21.061	0.119	20.755	0.207	20.745	0.101	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	8.761
PSO J085147.721+115418.171	122281329488306634	08 51 47.722	+11 54 18.17	0.136	0.136	2	0.0783180949076247	1534	96	277348352	33			-999.000	-999.000	57052.35483796	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.744	20.879	0.005	-999.000	-999.000	20.346	0.085	16781336	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.762
PSO J085112.660+114008.959	122001328028183489	08 51 12.653	+11 40 08.92	0.082	0.082	6	0.451157081361075	1534	96	436363264	52	08 51 12.652	+11 40 09.00	0.001	0.001	56258.25979167	3	0	3	2	1	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.999	22.023	0.325	-999.000	-999.000	21.503	0.000	115000	0.999	21.680	0.049	21.917	0.140	22.058	0.117	115000	0.998	21.496	0.176	-999.000	-999.000	21.517	0.176	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	8.762
PSO J085147.314+115425.382	122281329472108963	08 51 47.315	+11 54 25.38	0.149	0.149	2	0.5430854228726451	1534	96	268959744	32			-999.000	-999.000	57052.35164352	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.745	21.098	0.078	-999.000	-999.000	21.484	0.061	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.763
PSO J085137.860+114106.035	122021329076012927	08 51 37.848	+11 41 06.16	0.063	0.064	24	0.518168670607888	1534	96	444915712	53	08 51 37.861	+11 41 06.04	0.001	0.001	56373.51960648	5	6	6	9	3	0	1.000	21.581	0.138	21.301	0.128	21.244	0.094	16892216	0.999	21.515	0.061	21.124	0.131	21.038	0.125	16892216	0.999	21.238	0.045	20.685	0.043	20.680	0.060	16892216	0.998	21.304	0.086	21.276	0.108	21.212	0.123	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	8.763
PSO J085155.747+114748.075	122151329823686547	08 51 55.743	+11 47 47.95	0.104	0.104	3	0.133522102733629	1534	96	436281344	52	08 51 55.747	+11 47 48.08	0.001	0.001	56246.98802083	4	0	1	2	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	0.999	22.368	0.159	22.136	0.221	22.078	0.159	115000	0.998	21.712	0.073	-999.000	-999.000	21.704	0.304	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	8.763
PSO J085125.987+115721.853	122341328582387810	08 51 25.973	+11 57 21.91	0.031	0.031	8	0.554156620571536	1534	96	436281344	52	08 51 25.987	+11 57 21.85	0.001	0.001	56386.07858796	2	2	2	4	0	0	1.000	21.167	0.077	21.477	0.191	21.526	0.273	115768	0.999	21.011	0.080	21.045	0.137	20.907	0.151	17464	0.999	20.862	0.036	21.035	0.049	21.040	0.034	115768	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	8.765
PSO J085109.108+115703.453	122341327878691671	08 51 09.108	+11 57 03.45	0.048	0.048	2	0.967970744676861	1534	96	277348352	33			-999.000	-999.000	56030.55011574	0	0	1	0	1	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.829	19.726	0.059	-999.000	-999.000	19.474	0.059	16781328	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.741	20.127	0.080	19.026	0.052	19.450	0.080	16781336	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.765
PSO J085108.840+115702.184	122341327868871344	08 51 08.841	+11 57 02.18	0.030	0.030	4	0.933181401279924	1534	96	277348352	33			-999.000	-999.000	55211.30902778	0	0	4	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.821	21.244	0.018	-999.000	-999.000	19.747	0.026	16781336	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.765
PSO J085133.686+115649.946	122331328904487185	08 51 33.686	+11 56 49.95	0.168	0.168	2	0.298025004843273	1534	96	268959744	32			-999.000	-999.000	55981.50952546	0	1	0	0	1	0	0.553	21.541	0.212	-999.000	-999.000	22.194	0.212	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.649	21.509	0.275	-999.000	-999.000	21.852	0.275	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.766
PSO J085123.600+115726.634	122341328482169463	08 51 23.600	+11 57 26.63	0.136	0.136	2	0.7792303848818229	1534	96	268959744	32			-999.000	-999.000	55231.8668287	0	1	1	0	0	0	0.603	21.572	0.156	21.921	0.214	21.991	0.156	4120	0.441	21.652	0.272	22.134	0.319	22.378	0.272	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.767
PSO J085147.248+115426.988	122281329468579554	08 51 47.248	+11 54 26.99	0.180	0.180	2	0.69384066825159	1534	96	268959744	32			-999.000	-999.000	57052.37847222	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.643	21.371	0.224	-999.000	-999.000	21.795	0.000	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.768
PSO J085137.862+114105.911	122021329077392264	08 51 37.859	+11 41 05.87	0.106	0.144	22	0.757789102157381	1534	96	310697984	37			-999.000	-999.000	55332.19571759	0	5	11	4	2	0	1.000	21.922	0.112	21.438	0.075	21.475	0.166	16777496	1.000	21.463	0.056	20.917	0.043	20.904	0.057	16777496	0.999	21.136	0.068	20.830	0.051	20.681	0.047	16777496	1.000	20.885	0.168	20.069	0.178	19.982	0.168	16777496	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.769
PSO J085153.685+115148.017	122231329737956468	08 51 53.685	+11 51 48.02	0.140	0.140	2	0.664821155988445	1534	96	268959744	32			-999.000	-999.000	55503.63190972	0	0	0	0	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.725	20.932	0.129	-999.000	-999.000	20.546	0.406	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.770
PSO J085155.919+114815.264	122161329830625567	08 51 55.919	+11 48 15.26	0.123	0.123	2	0.708793399584287	1534	96	268959744	32			-999.000	-999.000	56352.9046875	0	0	0	1	1	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.525	21.369	0.161	-999.000	-999.000	21.636	0.161	4120	0.490	20.334	0.190	-999.000	-999.000	21.788	0.190	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.770
PSO J085110.786+115711.123	122341327949344189	08 51 10.787	+11 57 11.12	0.070	0.070	2	0.946511069262876	1534	96	268959744	32			-999.000	-999.000	55658.77607639	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.792	20.713	0.125	20.850	0.092	21.356	0.168	4112	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.771
PSO J085145.133+114225.924	122041329381028879	08 51 45.124	+11 42 25.92	0.021	0.021	2	0.632583333768494	1534	96	302067712	36			-999.000	-999.000	56296.90952546	0	0	1	1	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.999	21.441	0.173	-999.000	-999.000	21.198	0.173	280	0.963	18.943	0.015	18.216	0.021	18.560	0.015	16777240	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.771
PSO J085152.084+115241.836	122251329670194393	08 51 52.078	+11 52 41.83	0.021	0.020	32	0.08996236332688699	1534	96	436527104	52	08 51 52.085	+11 52 41.84	0.001	0.001	55902.69729167	5	1	9	12	9	1	0.999	22.485	0.208	-999.000	-999.000	23.543	0.208	115000	1.000	21.530	0.042	21.386	0.121	21.357	0.116	115000	1.000	20.792	0.026	20.785	0.066	20.684	0.057	115000	1.000	20.551	0.064	20.571	0.077	20.488	0.039	115000	0.995	19.822	0.173	19.935	0.286	19.973	0.173	115000	8.772
PSO J085149.796+115338.688	122271329575093453	08 51 49.797	+11 53 38.69	0.011	0.011	2	0.0988114877592879	1534	96	277348352	33			-999.000	-999.000	56305.00113426	0	1	1	0	0	0	0.812	16.853	0.005	13.169	0.001	15.881	0.005	16781336	0.738	15.694	0.004	-999.000	-999.000	14.958	0.004	16777240	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.773
PSO J085137.108+115626.740	122321329046299378	08 51 37.101	+11 56 26.75	0.023	0.019	47	0.156741547544246	1534	96	436527104	52	08 51 37.108	+11 56 26.74	0.001	0.001	55747.54591435	5	9	17	10	10	1	1.000	21.655	0.037	21.782	0.144	21.797	0.108	115000	1.000	21.289	0.034	21.462	0.070	21.458	0.053	115000	0.999	21.001	0.035	21.179	0.074	21.143	0.076	115000	1.000	20.850	0.073	20.800	0.080	20.774	0.087	115000	0.997	20.519	0.162	20.381	0.258	20.319	0.162	115000	8.773
PSO J085153.932+115139.098	122231329745993404	08 51 53.927	+11 51 39.06	0.055	0.055	6	0.647557343959396	1534	96	444751872	53	08 51 53.931	+11 51 39.33	0.001	0.001	56339.503125	4	1	0	4	1	0	0.997	21.868	0.181	21.286	0.223	21.264	0.181	16793912	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	0.999	21.272	0.096	20.499	0.128	20.518	0.061	16892216	0.998	21.286	0.147	20.727	0.200	20.586	0.147	16892216	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	8.775
PSO J085155.102+115040.350	122211329795334141	08 51 55.098	+11 50 40.33	0.196	0.196	2	0.177896174767889	1534	96	302067712	36			-999.000	-999.000	55592.53677083	0	1	1	0	0	0	0.059	22.195	0.195	22.085	0.273	22.213	0.195	536	0.598	22.241	0.191	-999.000	-999.000	22.847	0.191	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.777
PSO J085136.846+114057.381	122011329035099625	08 51 36.866	+11 40 57.25	0.293	0.096	31	0.0537731722498063	1534	96	436527104	52	08 51 36.848	+11 40 57.39	0.001	0.001	55965.76483796	4	1	5	13	10	2	0.937	18.506	0.015	20.464	0.097	22.224	0.015	16696	0.999	21.940	0.056	21.770	0.047	21.723	0.100	115000	1.000	21.101	0.041	20.699	0.057	20.669	0.096	16892216	1.000	20.854	0.067	20.577	0.119	20.516	0.069	115000	0.998	20.226	0.198	20.013	0.195	19.891	0.129	115000	8.778
PSO J085155.911+114801.235	122161329829820897	08 51 55.901	+11 48 01.28	0.047	0.067	68	0.523876419778798	1534	96	436527104	52	08 51 55.911	+11 48 01.24	0.001	0.001	55874.3644213	5	10	17	16	13	12	0.999	21.455	0.078	21.602	0.129	21.481	0.263	115000	1.000	20.410	0.024	20.561	0.056	20.452	0.100	115000	0.999	19.355	0.012	19.441	0.016	19.326	0.002	115000	0.999	18.873	0.009	18.910	0.035	18.804	0.022	115000	0.999	18.612	0.049	18.734	0.102	18.675	0.101	115000	8.781
PSO J085146.323+115443.406	122291329430024958	08 51 46.317	+11 54 43.39	0.010	0.007	62	0.859350588973007	1534	96	436527104	52	08 51 46.323	+11 54 43.41	0.001	0.001	55862.02381944	5	7	19	11	14	11	1.000	21.648	0.076	21.703	0.091	21.796	0.144	115000	1.000	20.394	0.025	20.512	0.031	20.418	0.022	115000	0.999	19.335	0.014	19.451	0.030	19.321	0.022	115000	1.000	18.873	0.011	19.024	0.025	18.901	0.026	115000	0.999	18.602	0.029	18.731	0.101	18.593	0.062	115000	8.781
PSO J085149.097+115354.354	122271329545718607	08 51 49.097	+11 53 54.35	-999.000	-999.000	2	0.185191065245486	1534	96	268959744	32			-999.000	-999.000	-999	0	0	1	1	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.783
PSO J085153.786+115146.633	122231329741286056	08 51 53.780	+11 51 46.62	0.007	0.006	74	0.179629527199668	1534	96	444915712	53	08 51 53.787	+11 51 46.63	0.001	0.001	55834.77353009	5	14	21	12	12	15	1.000	20.192	0.026	19.671	0.028	19.692	0.034	16892216	1.000	19.375	0.019	18.792	0.015	18.829	0.015	16892216	0.999	19.053	0.035	18.422	0.010	18.504	0.022	16892216	1.000	18.881	0.055	18.242	0.019	18.294	0.049	16892216	0.999	18.670	0.021	18.122	0.047	18.148	0.029	16892216	8.783
PSO J085113.336+115720.669	122341328056037416	08 51 13.326	+11 57 20.74	0.040	0.040	17	0.0493861204473173	1534	96	436527104	52	08 51 13.336	+11 57 20.67	0.001	0.001	55984.37170139	5	0	3	10	4	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	0.999	22.413	0.042	-999.000	-999.000	21.514	0.000	115000	1.000	21.492	0.039	21.655	0.062	21.681	0.116	115000	0.999	20.886	0.093	20.945	0.247	20.949	0.224	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	8.787
PSO J085149.022+115356.577	122271329541579609	08 51 49.014	+11 53 56.56	0.024	0.024	2	0.525168613088474	1534	96	310456320	37			-999.000	-999.000	55503.62858796	0	0	1	0	1	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.998	18.253	0.018	16.454	0.010	17.283	0.018	16778264	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.789
PSO J085058.081+114146.804	122031327420125796	08 50 58.074	+11 41 46.79	0.047	0.047	2	0.931051862361889	1534	96	310456320	37			-999.000	-999.000	55208.44195602	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.999	20.743	0.000	19.796	0.000	19.984	0.000	16777496	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.791
PSO J085149.552+115346.078	122271329565625920	08 51 49.552	+11 53 46.08	0.012	0.012	2	0.416310657203487	1534	96	277348352	33			-999.000	-999.000	55258.53475694	0	0	1	0	1	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.000	15.281	0.004	-999.000	-999.000	-999.000	-999.000	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.800	15.401	0.004	-999.000	-999.000	14.789	0.004	16781336	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.794
PSO J085048.078+114444.478	122091327003135384	08 50 48.079	+11 44 44.48	0.139	0.139	2	0.0212221807066558	1534	96	268959744	32			-999.000	-999.000	55512.58706019	0	0	0	0	1	1	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.601	20.839	0.195	-999.000	-999.000	22.479	0.195	4120	0.124	19.691	0.196	-999.000	-999.000	20.682	0.196	4120	8.794
PSO J085148.620+115404.916	122281329525902116	08 51 48.616	+11 54 04.90	0.017	0.017	2	0.818448468873695	1534	96	310456320	37			-999.000	-999.000	55231.34487269	0	0	0	1	0	1	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.000	18.007	0.008	-999.000	-999.000	17.091	0.008	16778264	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.759	18.361	0.061	17.005	0.036	17.704	0.061	16781336	8.795
PSO J085058.369+114142.975	122031327431764825	08 50 58.361	+11 41 43.02	0.021	0.016	52	0.501786177513922	1534	96	444915712	53	08 50 58.369	+11 41 42.98	0.001	0.001	56074.56891204	5	1	16	14	14	7	0.734	21.755	0.240	21.826	0.286	22.188	0.240	118840	1.000	20.999	0.047	20.373	0.032	20.353	0.033	16892216	0.999	20.266	0.037	19.537	0.047	19.618	0.050	16892216	0.999	19.951	0.052	19.355	0.057	19.366	0.048	16892216	0.998	19.631	0.015	18.859	0.153	19.009	0.097	16892216	8.798
PSO J085155.975+114925.240	122181329832278862	08 51 55.969	+11 49 25.22	0.050	0.050	2	0.645085286018518	1534	96	436285440	52	08 51 55.985	+11 49 25.52	0.001	0.001	55204.44864583	1	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.999	21.189	0.056	21.175	0.080	21.146	0.056	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	8.798
PSO J085054.210+115449.015	122291327258926897	08 50 54.201	+11 54 48.98	0.099	0.099	2	0.462090934125791	1534	96	302067712	36			-999.000	-999.000	56026.27667824	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.265	21.026	0.030	21.707	0.008	22.137	0.140	528	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.800
PSO J085147.869+114306.988	122061329494712812	08 51 47.861	+11 43 06.98	0.017	0.017	2	0.7782790332830321	1534	96	268513280	32			-999.000	-999.000	55205.45137731	0	0	1	0	1	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	1.000	18.700	0.008	19.551	0.025	19.553	0.008	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.085	19.335	0.067	19.353	0.056	19.222	0.067	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.800
PSO J085150.685+115321.710	122261329612067683	08 51 50.681	+11 53 21.69	0.012	0.012	2	0.838435421547327	1534	96	302067712	36			-999.000	-999.000	56848.00881944	0	0	1	1	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.999	17.168	0.007	-999.000	-999.000	17.244	0.007	280	0.999	17.496	0.006	-999.000	-999.000	16.354	0.006	16777496	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.800
PSO J085052.506+114305.094	122061327188472132	08 50 52.498	+11 43 05.08	0.123	0.123	3	0.573270509553394	1534	96	436285440	52	08 50 52.520	+11 43 04.85	0.001	0.001	55216.69943287	3	0	1	2	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.999	22.217	0.165	22.128	0.311	21.994	0.165	115000	0.979	21.802	0.181	21.370	0.245	21.315	0.181	16892216	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	8.802
PSO J085154.670+114615.431	122121329778065740	08 51 54.670	+11 46 15.43	0.168	0.168	2	0.895968413814873	1534	96	268959744	32			-999.000	-999.000	56300.61225694	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.758	21.840	0.055	21.838	0.024	22.015	0.306	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.804
PSO J085148.700+115404.293	122281329529231912	08 51 48.696	+11 54 04.28	0.017	0.017	2	0.841188303978358	1534	96	310456320	37			-999.000	-999.000	55248.19650463	0	0	0	1	0	1	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.000	17.841	0.007	15.984	0.005	17.038	0.007	16778264	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.999	19.502	0.170	18.023	0.114	18.771	0.170	16777496	8.804
PSO J085144.558+115511.199	122301329355384325	08 51 44.553	+11 55 11.18	0.207	0.207	2	0.459862011913082	1534	96	302067712	36			-999.000	-999.000	55208.43368056	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.981	22.199	0.206	-999.000	-999.000	22.528	0.206	280	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.806
PSO J085053.079+115431.644	122291327211551097	08 50 53.071	+11 54 31.61	0.043	0.041	18	0.8364702573385741	1534	96	436527104	52	08 50 53.080	+11 54 31.65	0.001	0.001	56153.86709491	4	0	2	8	8	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.999	22.528	0.006	-999.000	-999.000	22.870	0.189	115000	0.999	21.469	0.076	21.492	0.101	21.423	0.029	115000	1.000	20.985	0.039	21.268	0.040	21.197	0.112	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	8.808
PSO J085150.295+115331.605	122271329595530947	08 51 50.290	+11 53 31.59	0.023	0.023	2	0.999829956330201	1534	96	310456320	37			-999.000	-999.000	56519.80673611	0	0	0	0	1	1	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.999	18.937	0.029	-999.000	-999.000	-999.000	-999.000	280	0.930	17.445	0.029	-999.000	-999.000	16.864	0.029	16778264	8.808
PSO J085148.961+115359.640	122281329540120351	08 51 48.956	+11 53 59.62	0.017	0.017	2	0.596273135949181	1534	96	310456320	37			-999.000	-999.000	55204.44653935	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.998	18.291	0.007	14.957	0.002	17.261	0.007	16778264	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.808
